tweet_id,tweet,emotion
29-08-2019 16:07,b'RT @travelopulent: I cannot believe that there are people out there who actually steal your clients \xf0\x9f\x98\xa1 #angry',angry
29-08-2019 16:07,b'@ArmyStr81730321 @CktrumpF @4YrsToday Please do not waste your time or energy on this. I find it amusing at all the\xe2\x80\xa6 https://t.co/6vYgwJii9D',angry
29-08-2019 15:59,"b""It's been a busy year, sometimes I get down for many reasons, but drawing remains one of the few things that relaxe\xe2\x80\xa6 https://t.co/pFNTQwjW2a""",angry
29-08-2019 15:57,"b'Geez, spam email is getting really personal and angry! &gt;\n\n#spam #junkmail #angry #email https://t.co/QdCU7eNJSR'",angry
29-08-2019 15:57,"b'Today\xe2\x80\x99s summit failed to fully address the most pertinent issue of our time, the preservation of our precious shark\xe2\x80\xa6 https://t.co/Q7QxCU18oy'",angry
29-08-2019 15:53,"b'RT @Jigs_Ghaghada: @Offord4Hendon Matthew, Please can you publicly confirm  that you are standing up to and are vehemently against the ridi\xe2\x80\xa6'",angry
29-08-2019 15:22,b'#mood #thisisme #merightnow \nI want to screw my feelings so bad that even I would feel scared to have them ever aga\xe2\x80\xa6 https://t.co/DjpNYaibMS',angry
29-08-2019 15:12,b'Comey not getting locked up hurts @realDonaldTrump re-election. And I\xe2\x80\x99m a huge Trump supporter! #disappointed #Angry',angry
29-08-2019 15:06,b'Pls don\xe2\x80\x99t disturb my sis inlaw\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\nLeave us alone\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\n#angry #dstvisafool #Godpunishdstv https://t.co/ySogEwjSnm',angry
29-08-2019 14:18,b'@My_Metro Why are peak trains at key locations always taken out of service? Massive knock on effects not to mention\xe2\x80\xa6 https://t.co/Eef61eV7qc',angry
29-08-2019 13:46,b'@sainsburys  giving a big f### you to the environment today tasting hummus in single use plastic cups with plastic\xe2\x80\xa6 https://t.co/EDa4nhQlEy',angry
29-08-2019 13:33,b'RT @No14Fun: @FlySWISS Why is there such a hefty cancellation and re-booking fee on e-tickets? I am trying to cancel or postpone my flight\xe2\x80\xa6',angry
29-08-2019 13:33,b'@FlySWISS Why is there such a hefty cancellation and re-booking fee on e-tickets? I am trying to cancel or postpone\xe2\x80\xa6 https://t.co/czncibM6oM',angry
29-08-2019 12:24,b'So many problems with our current education system but a key one for us is vulnerable 16/18 year olds with multiple\xe2\x80\xa6 https://t.co/dff1duOnYW',angry
29-08-2019 12:13,b'You are made of 50 trillion cells. You are a community &amp; not a single person. Your mind governs all of that. What d\xe2\x80\xa6 https://t.co/bvIXJZwmOq',angry
29-08-2019 10:37,b'RT @mandee9878: #AlexHoudsen is everything wrong in America. Fire her ass this is so wrong beyong any means!! THE LOOK ON HIS FACE..Shame o\xe2\x80\xa6',angry
29-08-2019 09:34,"b'RT @Eivissa749: @Polska82 Dear South Africans, please know that we the people have no say in what these politicians here do. We in Belgium\xe2\x80\xa6'",angry
29-08-2019 09:27,"b'@Polska82 Dear South Africans, please know that we the people have no say in what these politicians here do. We in\xe2\x80\xa6 https://t.co/aHM2aTSHRO'",angry
29-08-2019 09:13,b'@Og_bully_fann You better have seen the whole thread bruh... #Angry',angry
29-08-2019 08:54,b'Can someone tell me what makes two bit actors think they can comment on politics just because they are celebs!  A c\xe2\x80\xa6 https://t.co/LpKZHyRssz',angry
29-08-2019 07:44,b'Okay okay okay so call me #crazy but I #dream of this divide between people where everyone is a #racist or #bigot f\xe2\x80\xa6 https://t.co/7qUMieJ13q',angry
29-08-2019 07:25,b'I cannot believe that there are people out there who actually steal your clients \xf0\x9f\x98\xa1 #angry',angry
29-08-2019 07:23,b'RT @CragmiteB: Watched a few episodes of Tangled: The Series for the first time in a while. Really hoping that Angry and Red come back for\xe2\x80\xa6',angry
29-08-2019 03:27,"b'@RelianceCares not cool, I\xe2\x80\x99ve been without hot water for over 24 hours, repair person did not call or show up in th\xe2\x80\xa6 https://t.co/eXxGZC0mSA'",angry
29-08-2019 01:34,"b'working with @SpiritAirlines is awful. hurricane is hitting florida, every news station is saying it, yet they won\xe2\x80\x99\xe2\x80\xa6 https://t.co/554fj2HdWC'",angry
29-08-2019 00:44,b'#AlexHoudsen is everything wrong in America. Fire her ass this is so wrong beyong any means!! THE LOOK ON HIS FACE.\xe2\x80\xa6 https://t.co/QH3vVKzDKX',angry
28-08-2019 21:59,"b'RT @TexasCardsFan1: If you wanna be #angry about MattyC , get mad af at Moz. He\xe2\x80\x99s the one who failed to get a middle order bat for YEARS, s\xe2\x80\xa6'",angry
28-08-2019 21:51,b'My #Angry #avocado #design printed cap was an  early birthday gift from my wife! I love how it turned out!\xe2\x80\xa6 https://t.co/AqHG0NyMJs',angry
28-08-2019 21:49,"b""RT @michelle_munt: Danger! Hot temper after brain injury. I can be so snappy and moody now but I don't mean to be. It can land me in hot wa\xe2\x80\xa6""",angry
28-08-2019 21:36,b'RT @ashindestad: Feeling #angry at The Queen for carrying out her constitutional duty? Join @RepublicStaff to campaign for a democratic alt\xe2\x80\xa6',angry
28-08-2019 21:14,b'RT @ashindestad: Feeling #angry at The Queen for carrying out her constitutional duty? Join @RepublicStaff to campaign for a democratic alt\xe2\x80\xa6',angry
28-08-2019 21:13,"b""@Hollyoaks I hate this WHY kill tony and keep Maxine? I liked Breda to start with but it's gone too far!! Tony is a\xe2\x80\xa6 https://t.co/896G2rovfr""",angry
28-08-2019 21:05,"b'Just so I get this straight...our service members sacrifice their freedom to go serve overseas, and we take their c\xe2\x80\xa6 https://t.co/Cv2g3jraps'",angry
28-08-2019 21:02,"b""@TPG_Telecom Just sent you a private message .\nVery unhappy with what's happened now.\nMy phone's email reception wa\xe2\x80\xa6 https://t.co/606unfPzBk""",angry
28-08-2019 20:50,"b""RT @at_gortz: Don't Squeeze the tiny Half orc! \nyou might lose a finger if not more!\n#Dnd #Halforc #Angry #Cute #Smollbean https://t.co/5XO\xe2\x80\xa6""",angry
28-08-2019 20:37,"b""RT @ProMediaRes1: I'm so #Angry tonight. A referendum won on lies &amp; deceit. An unelected PM using dirty tricks to deprive the ppl &amp; their e\xe2\x80\xa6""",angry
28-08-2019 19:48,b'Put my reverse lights on to excite someone about parking and then put my car back into park #angry',angry
28-08-2019 19:46,b'@wanless2014 Shameful comment to make. Do we take carrots with that? Alkaline diet? Also QUACK doctors with no repl\xe2\x80\xa6 https://t.co/Ffpik6eMEz',angry
28-08-2019 18:27,"b'@Offord4Hendon Matthew, Please can you publicly confirm  that you are standing up to and are vehemently against the\xe2\x80\xa6 https://t.co/O8P0nAdlSz'",angry
28-08-2019 18:25,b'@hausofkiwi I try not to go to this level but this jackass is simply a despicable human being! #angry',angry
28-08-2019 18:18,b'RT @ashindestad: Feeling #angry at The Queen for carrying out her constitutional duty? Join @RepublicStaff to campaign for a democratic alt\xe2\x80\xa6',angry
28-08-2019 17:33,b'RT @ashindestad: Feeling #angry at The Queen for carrying out her constitutional duty? Join @RepublicStaff to campaign for a democratic alt\xe2\x80\xa6',angry
28-08-2019 17:18,b'I hope @10DowningStreet is going to take unpaid leave for the 5 weeks he\xe2\x80\x99s off? #angry #stopmessingwithmycountry #Borisisbonkers',angry
28-08-2019 17:02,"b'If you wanna be #angry about MattyC , get mad af at Moz. He\xe2\x80\x99s the one who failed to get a middle order bat for YEAR\xe2\x80\xa6 https://t.co/NQAoxNFff2'",angry
28-08-2019 16:00,"b""RT @michelle_munt: Danger! Hot temper after brain injury. I can be so snappy and moody now but I don't mean to be. It can land me in hot wa\xe2\x80\xa6""",angry
28-08-2019 13:29,b'@diaruba74 Very #angry and yet staying cool? Kick that person in the groin and see how composed their anger remains\xe2\x80\xa6 https://t.co/AegrYe77io',angry
28-08-2019 12:32,"b""RT @michelle_munt: Danger! Hot temper after brain injury. I can be so snappy and moody now but I don't mean to be. It can land me in hot wa\xe2\x80\xa6""",angry
28-08-2019 11:17,b'I am feeling stress now because my institute tells me that they will give me a proper learning and help me in the m\xe2\x80\xa6 https://t.co/Xdp8pPvgQI',angry
28-08-2019 10:57,"b'Sometimes I\xe2\x80\x99m sad, #angry, hurt and disappointed. At times I feel lost and confused but you know what, that is when\xe2\x80\xa6 https://t.co/NE2lleBEEC'",angry
28-08-2019 09:58,"b""RT @michelle_munt: Danger! Hot temper after brain injury. I can be so snappy and moody now but I don't mean to be. It can land me in hot wa\xe2\x80\xa6""",angry
28-08-2019 09:56,"b""Danger! Hot temper after brain injury. I can be so snappy and moody now but I don't mean to be. It can land me in h\xe2\x80\xa6 https://t.co/0GD06NweIT""",angry
28-08-2019 04:58,"b""'No #angry exchange' Mowbray on his red card at Sheffield United\n#Rovers \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf #Championship \nhttps://t.co/WyUqjHk2Vw""",angry
28-08-2019 04:53,b'You Can Do... \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\n#bodybuilding #chestworkout #shoulder #angry #WednesdayMotivation #bodybuildingmotivation https://t.co/ZoKSsUvEe3',nocode
28-08-2019 04:04,b'@JustinVerlander. If that was me I would be barking at the ump and said everything in the book and when the come ou\xe2\x80\xa6 https://t.co/gd8o0U5Ire',angry
28-08-2019 03:09,"b'RT @bhagesh_bhosale: Why Finance Minister is always #angry ?\n\nIf she is not aware how the funds will be distributed, shall we contact Finan\xe2\x80\xa6'",angry
28-08-2019 02:59,"b'Why Finance Minister is always #angry ?\n\nIf she is not aware how the funds will be distributed, shall we contact Fi\xe2\x80\xa6 https://t.co/RBvoxvKdrc'",angry
28-08-2019 02:38,"b'Never do anything when you are in a temper, for you will do everything wrong.#temperedglass #temperedglassmurah\xe2\x80\xa6 https://t.co/3qmplI30Ci'",angry
28-08-2019 02:12,b'RT @Memesfo98743836: Dragon eating spastic\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\n#meme #funny #spastic #angry #mad #lostit https://t.co/SQTFOU0siJ',angry
28-08-2019 01:54,"b""@MarcEBeee That may be but how do YOU know whether it's true or not?\nWill you kindly say what you know of HK instea\xe2\x80\xa6 https://t.co/s0zROnEI0K""",angry
28-08-2019 00:45,b'Why are these commentators talking about everything Evans did wrong instead of everything Pablo did RIGHT?! \xf0\x9f\x98\xa1#angry',angry
27-08-2019 22:31,b'@dbongino I agree. I suffer #ChronicPain I maintain the very unpopular opinion that I decide how many pills to put\xe2\x80\xa6 https://t.co/WbOrm0FKwh',angry
27-08-2019 21:43,b'New \xf0\x9f\x94\xa5\xf0\x9f\x98\xa1#angry #apple\xf0\x9f\x8d\x8e\nStickers and T-shirt designs are available in my shop!\nhttps://t.co/UtyJ4iWe6m\nFollow me on Tw\xe2\x80\xa6 https://t.co/LlkCU59YTS',nocode
27-08-2019 18:46,b'The guy who beat this #puppy to death has a partner. One day they may have a #child. One day the child will make hi\xe2\x80\xa6 https://t.co/mYybRm0Aab',angry
27-08-2019 18:44,b'RT @sensorytreasur: It can be difficult to express feelings ...... Expression cards can help \xf0\x9f\x99\x82\xf0\x9f\x98\x9e\xf0\x9f\x98\xa2\xf0\x9f\x98\xa3\xf0\x9f\x98\xab\xf0\x9f\x98\xac\n\nExpression cards .... \nFree to downloa\xe2\x80\xa6',nocode
27-08-2019 18:31,b'It can be difficult to express feelings ...... Expression cards can help \xf0\x9f\x99\x82\xf0\x9f\x98\x9e\xf0\x9f\x98\xa2\xf0\x9f\x98\xa3\xf0\x9f\x98\xab\xf0\x9f\x98\xac\n\nExpression cards .... \nFree to dow\xe2\x80\xa6 https://t.co/Hxm56gM7dJ',nocode
27-08-2019 18:13,b'RT @naushabahkhan: Damning Ofsted report for #medwaycouncil on children services receiving \xe2\x80\x98inadequate\xe2\x80\x99. Tories gov have starved our servic\xe2\x80\xa6',angry
27-08-2019 17:29,"b'Oh man, I could swear a string of curse words that would make your hair curl! Began my morning w/a scumbag imperson\xe2\x80\xa6 https://t.co/vyuSX1I926'",angry
27-08-2019 17:00,b'RT @naushabahkhan: Damning Ofsted report for #medwaycouncil on children services receiving \xe2\x80\x98inadequate\xe2\x80\x99. Tories gov have starved our servic\xe2\x80\xa6',angry
27-08-2019 16:25,b'And now they cancel the one we are all sitting on!!! #railchaos #angry #railfares #transport #londonnorthwestern',nocode
27-08-2019 15:56,b'I am tired of the Veterans Affairs Corruption #VeteransHelpingVeterans #purple #heart #tired #Doctor #depression\xe2\x80\xa6 https://t.co/UjKBsvFnm3',angry
27-08-2019 14:58,"b'Never in all my years have I come out of the dentist with my teeth WORSE. They flossed a filling out, and are makin\xe2\x80\xa6 https://t.co/sxcDnQYJvp'",angry
27-08-2019 14:28,b'Has anyone ever gotten through on the phone to @Hertz? I will never rent from them again.  3 days of trying to get\xe2\x80\xa6 https://t.co/NyXVhC6N0U',angry
27-08-2019 10:42,b'Absolutely appalled! What a disgusting decision from the referee. How dare he give my little Mary a red card! He wi\xe2\x80\xa6 https://t.co/3e4Z88qVgq',angry
01-09-2019 11:30,"b'@MadamMiaow @nytimes Everything @realDonaldTrump does against China is out of #FEAR of their success, which is real\xe2\x80\xa6 https://t.co/nc4Dycfbg3'",fear
01-09-2019 11:28,"b'@IFBpaul @Alyssa_Milano @realDonaldTrump Remember Machine Gun Kelly? After him, machine guns were no longer a probl\xe2\x80\xa6 https://t.co/OWF2wL4OO6'",fear
01-09-2019 11:16,b'RT @AuthorEllie: #FearInducer How do you kill without touching your victim? Find out how in this book. Warning extremely graphic. Get it he\xe2\x80\xa6',nocode
01-09-2019 11:16,"b""If, we can change our Attitude towards Fear, it Losses it's Power so we can live up to Things and Peoples we Love t\xe2\x80\xa6 https://t.co/WlsXC7nKOu""",not relevant
01-09-2019 11:05,b'How Leaders Maintain Confidence During Uncertainty https://t.co/J8ezztNIkT #Leaders #Leader #Uncertainty\xe2\x80\xa6 https://t.co/WObKHf8c13',nocode
01-09-2019 11:02,"b'RT @efudd1203: Is America great yet? 510 days, or fewer, until this national nightmare is over. \n#NotMyPresident\n#UnrivaledIncompetence\n#Im\xe2\x80\xa6'",fear
01-09-2019 11:02,b'RT @DNewsHungary: #Fidesz creates #fear and #hatred in #Hungary. A new moderate right-wing party should create #solidarity among #Hungarian\xe2\x80\xa6',fear
01-09-2019 10:50,"b'RT @USBitcoinServcs: @uscb All those guys wearing arms are totally living from their #mind, rather than from their #consciousness or self-b\xe2\x80\xa6'",nocode
01-09-2019 10:47,b'Five Ways To Get Over Your Fear of Flying https://t.co/ZgSdDeB4PP  airlines travel #fear https://t.co/1Fvi8mgxiH',fear
01-09-2019 10:47,b'A #fortitudeoffaith can #freeoneself from #fear.\n#TemptationLeadsToPleasureButDisciplineLeadsToJoy\xc2\xa9\xe2\x9a\xa1\xe2\x80\xa6 https://t.co/R7jIFfQqQs',fear
01-09-2019 10:43,b'The One this worse than a quitter is the person who is afraid to begin... - Jack Canfield \n\nAction cures FEAR\xe2\x80\xa6 https://t.co/O9wh5wCJiE',nocode
01-09-2019 10:38,b'RT @xRICANREAPERx: This ending shot from the warehouse fight scene of #benaffleck as #batman is literally perfection. Goosebumps set on max\xe2\x80\xa6',not relevant
01-09-2019 10:38,b'\xf0\x9f\x8c\xb8Blossoming into a Badass Woman with more\xc2\xa0#faith\xc2\xa0then #fear \xf0\x9f\x8c\x9f. If you\xe2\x80\x99d asked me to be myself and the woman I am to\xe2\x80\xa6 https://t.co/yMXn4E8WTx',fear
01-09-2019 10:35,b'RT @TheQuoteToday: Everything you ever wanted is on the other side of fear.\n\n#quote #fear https://t.co/5dAMacIN5Y',fear
01-09-2019 10:30,"b""#Amazon's #AI-Powered \xe2\x80\x9c#Fear\xe2\x80\x9d Detection Technology Attracts Loads of Scrutiny from Experts - Analytics Insight\xe2\x80\xa6 https://t.co/Ue0fID9cPy""",fear
01-09-2019 10:30,b'5 Powerful Ways To Help You Overcome Phobias And Irrational Fears\n#fear #mentaldisorder #mentalIllness\xe2\x80\xa6 https://t.co/cznpdLVnig',fear
01-09-2019 10:24,b'RT @NlightenApp: NLighten app - Download now \n#death #fear #Nlighten #LabourDay https://t.co/fSX10N1zLs',not relevant
01-09-2019 10:05,"b'Yes! This is what I\'m striving for : )\n\n""Too positive to be doubtful, too optimistic to be fearful, and too determi\xe2\x80\xa6 https://t.co/C65LMMQrq5'",nocode
01-09-2019 09:58,"b'Every man, through #fear, mugs his aspirations a dozen times a day.'",fear
01-09-2019 09:50,"b'\xc2\x93God, do not let him kill Boug\xc3\xa9!\xc2\x94  FOREWARNED https://t.co/7YQSzo21ot #fear #Kindle #weekendread #suspense #99c #IAN1'",not relevant
01-09-2019 09:49,"b'RT @JacyBrean: The story moves towards its climax, as Joe faces his Nemesis!\n#FernileeFriday\n#storm #fear #lightning #eco #action #adventur\xe2\x80\xa6'",fear
01-09-2019 09:47,b'RT @DrDerekGrier: Fear is contagious. The people you surround yourself with heavily influence how much faith (or fear) you exhibit every da\xe2\x80\xa6',fear
01-09-2019 09:38,"b""RT @ConsultCGI: \xf0\x9f\x8e\x89\xf0\x9f\x8e\x89There's a great acronym for FEAR: False Evidence Appearing Real\xf0\x9f\x93\x8c\xf0\x9f\x93\x8c\nIdentify your fears &amp; overcome them to achieve any goal\xe2\x80\xa6""",fear
01-09-2019 09:20,b'RT @ITDO_Solutions: \xe2\x80\x9cWhat we #fear #doing most is usually what we most #need to do.\xe2\x80\x9d \xe2\x80\x93 Ralph Waldo Emerson #ThinkBIGSundayWithMarsha #quote\xe2\x80\xa6',fear
01-09-2019 09:13,b'#Fear is the #tax that conscience pays to guilt. George Sewell #teamfollowback',fear
01-09-2019 09:01,b'@narendramodi government through laws trying to create havoc in the country. Nation is in immense #fear the way law\xe2\x80\xa6 https://t.co/cb2JiiGDsW',nocode
01-09-2019 08:40,b'RT @SacredMandalas: There is only NOW. Are you creating timelines of #LOVE or #FEAR? The choice is always yours. Focus on the Sacred Heart\xe2\x80\xa6',fear
